ID,CollectorNumber,Collector,Collector_CollectorNumber,species,infrageneric_rank,infrageneric_name,Lat_y,Long_x,Poll
11902,835,RJSchmalzel,RJSchmalzel_835,pogonantha,,,9.16,-79.84,1
11902,835,RJSchmalzel,RJSchmalzel_835,pogonantha,,,9.16,-79.84,1
12000,837,RJSchmalzel,RJSchmalzel_837,platystachys,,,9.16,-79.84,0
6349,842,KYoung&GSullivan,KYoung&GSullivan_842,subulata,subsp.,subulata,-9.57,-76.02,0
7536,843,LBHolm-Nielsen&SJeppesen,LBHolm-Nielsen&SJeppesen_843,episcopalis,,,-0.7,-77.17,0
13552,843,PPMoreno,PPMoreno_843,mariae,,,13.5,-85.62,0
10767,847,PBusey,PBusey_847,magnifica,,,8.68,-79.92,1
11490,858,AEstrada,AEstrada_858,stilesii,,,9.29,-83.77,1
7534,865,LBHolm-Nielsen&SJeppesen,LBHolm-Nielsen&SJeppesen_865,aemygdiana,,,-0.7,-77.17,0
7534,865,LBHolm-Nielsen&SJeppesen,LBHolm-Nielsen&SJeppesen_865,aemygdiana,,,-0.7,-77.17,0
7534,865,LBHolm-Nielsen&SJeppesen,LBHolm-Nielsen&SJeppesen_865,aemygdiana,,,-0.7,-77.17,0
10875,879,PHAllen,PHAllen_879,mariae,,,8.05,-77.33,0
6590,886,RVasquez,RVasquez_886,episcopalis,,,-5.25,-74.17,0
6063,894,MTimana,MTimana_894,subulata,,,-13.28,-70.75,0
3680,919,LSHolguer,LSHolguer_919,aemygdiana,subsp.,aemygdiana,-1.033181,-77.666899,0
3680,919,LSHolguer,LSHolguer_919,aemygdiana,subsp.,aemygdiana,-1.033181,-77.666899,0
3680,919,LSHolguer,LSHolguer_919,aemygdiana,subsp.,aemygdiana,-1.033181,-77.666899,0
4196,921,HLugoS,HLugoS_921,episcopalis,,,-1.033181,-77.666899,0
10899,925,WLStern,WLStern_925,platystachys,,,8.38,-77.78,0
6064,942,MTimana,MTimana_942,subulata,,,-13.32,-70.85,0
24142,960,MSFerrucci,MSFerrucci_960,aemygdiana,,,-14.7889,-39.0494,0
24142,960,MSFerrucci,MSFerrucci_960,aemygdiana,,,-14.7889,-39.0494,0
24142,960,MSFerrucci,MSFerrucci_960,aemygdiana,,,-14.7889,-39.0494,0
13649,962,PPMoreno,PPMoreno_962,mariae,,,13.5,-85.63,0
11743,971,WHLewis,WHLewis_971,mariae,,,9.37,-82.53,0
6058,990,ESuclli,ESuclli_990,subulata,,,-13.05,-72.93,0
8559,994,TOldeman,TOldeman_994,chartacea,,,2.2422,-52.8683,0
6621,998,PPFuentes,PPFuentes_998,aemygdiana,,,-4.25,-78.92,0
6621,998,PPFuentes,PPFuentes_998,aemygdiana,,,-4.25,-78.92,0
6621,998,PPFuentes,PPFuentes_998,aemygdiana,,,-4.25,-78.92,0
10137,1002,CKernan&PPhillips,CKernan&PPhillips_1002,danielsiana,,,8.6,-83.73,1
13865,1002,ICoronado,ICoronado_1002,mariae,,,14.25,-85.17,0
23749,1018,SCdeSantAna,SCdeSantAna_1018,aemygdiana,,,-15.158056,-39.528611,0
23749,1018,SCdeSantAna,SCdeSantAna_1018,aemygdiana,,,-15.158056,-39.528611,0
23749,1018,SCdeSantAna,SCdeSantAna_1018,aemygdiana,,,-15.158056,-39.528611,0
8399,1019,DRubio,DRubio_1019,fragilis,,,1.1,-78.23,0
6780,1027,HBeltran&RFoster,HBeltran&RFoster_1027,subulata,,,-3.91,-78.43,0
5802,1034,MPSaldias,MPSaldias_1034,episcopalis,,,-16.5,-64.8,0
10916,1041,BNarciso,BNarciso_1041,longa,,,8.47,-77.58,1
6057,1046,GCalatayud,GCalatayud_1046,subulata,,,-13.15,-72.51,0
12609,1061,MSilvana,MSilvana_1061,pogonantha,,,10.28,-84.04,1
12609,1061,MSilvana,MSilvana_1061,pogonantha,,,10.28,-84.04,1
8838,1062,WADevia,WADevia_1062,venusta,,,4,-76,0
22350,1062,WDevia,WDevia_1062,venusta,,,4,-76,0
6061,1065,MTimana,MTimana_1065,subulata,,,-13.28,-70.8,0
6046,1068,JGJardim,JGJardim_1068,episcopalis,,,-14.322,-39.287,0
23942,1069,RSPinheiro,RSPinheiro_1069,aemygdiana,,,-14.6408,-39.5511,0
23942,1069,RSPinheiro,RSPinheiro_1069,aemygdiana,,,-14.6408,-39.5511,0
23942,1069,RSPinheiro,RSPinheiro_1069,aemygdiana,,,-14.6408,-39.5511,0
6639,1073,RKayap,RKayap_1073,vellerigera,,,-4.43,-78.18,1
6264,1103,RRojas,RRojas_1103,subulata,subsp.,subulata,-10.92,-75.28,0
8376,1108,DRubio,DRubio_1108,regalis,,,1.03,-78.43,1
6366,1111,GASullivan&KYoung,GASullivan&KYoung_1111,subulata,subsp.,subulata,-9.17,-75.83,0
7526,1118,FHurtado&AAlvarado,FHurtado&AAlvarado_1118,aemygdiana,,,-0.72,-77.67,0
7526,1118,FHurtado&AAlvarado,FHurtado&AAlvarado_1118,aemygdiana,,,-0.72,-77.67,0
7526,1118,FHurtado&AAlvarado,FHurtado&AAlvarado_1118,aemygdiana,,,-0.72,-77.67,0
13071,1134,PJMMaas,PJMMaas_1134,pogonantha,var.,pubescens,10.1,-83.43,1
13071,1134,PJMMaas,PJMMaas_1134,pogonantha,var.,pubescens,10.1,-83.43,1
8481,1136,TOhba,TOhba_1136,episcopalis,,,2.55,-73.9,0
17005,1145,VZak,VZak_1145,aemygdiana,subsp.,transandina,-0.22,-78.8,0
17005,1145,VZak,VZak_1145,aemygdiana,subsp.,transandina,-0.22,-78.8,0
17005,1145,VZak,VZak_1145,aemygdiana,subsp.,transandina,-0.22,-78.8,0
7212,1148,RRueda,RRueda_1148,chartacea,,,-1.07,-77.6,0
7262,1149,RRueda,RRueda_1149,chartacea,,,-1.07,-77.6,0
10831,1157,SKnapp,SKnapp_1157,platystachys,,,8.87,-78.25,0
5948,1158,AAraujo,AAraujo_1158,rostrata,,,-14.42,-67.92,1
6634,1159,EAAtsut,EAAtsut_1159,vellerigera,,,-4.5,-78.63,1
5949,1179,AAraujo,AAraujo_1179,lingulata,,,-14.35,-67.97,0
10882,1180,JBetancur,JBetancur_1180,longa,,,8.38,-77.12,1
6350,1187,GASullivan&KYoung,GASullivan&KYoung_1187,lingulata,,,-9.28,-76.17,0
19757,1200,NCGarwood,NCGarwood_1200,longa,,,7.42,-78.05,1
6451,1209,DNSmith,DNSmith_1209,rostrata,,,-8.75,-75.08,1
12015,1217,TMAntonio,TMAntonio_1217,longa,,,9.5,-79.58,1
12036,1228,LAndersson&KJSytsma,LAndersson&KJSytsma_1228,mariae,,,9.08,-79.66,0
12013,1231,LAndersson&KJSytsma,LAndersson&KJSytsma_1231,platystachys,,,9.15,-79.74,0
10791,1233,KJSytsma,KJSytsma_1233,magnifica,,,8.7,-79.92,1
11795,1233,LAndersson&KJSytsma,LAndersson&KJSytsma_1233,pogonantha,var.,holerythra,9.15,-79.74,1
11795,1233,LAndersson&KJSytsma,LAndersson&KJSytsma_1233,pogonantha,var.,holerythra,9.15,-79.74,1
12027,1240,LAndersson&KJSytsma,LAndersson&KJSytsma_1240,pogonantha,var.,holerythra,9.43,-79.61,1
12027,1240,LAndersson&KJSytsma,LAndersson&KJSytsma_1240,pogonantha,var.,holerythra,9.43,-79.61,1
11863,1241,LAndersson&KJSytsma,LAndersson&KJSytsma_1241,longa,,,9.43,-79.61,1
14086,1245,PRHouse,PRHouse_1245,mariae,,,15,-84,0
7533,1249,EGudio,EGudio_1249,pastazae,,,-0.83,-77.75,1
7533,1249,EGudio,EGudio_1249,pastazae,,,-0.83,-77.75,1
7533,1249,EGudio,EGudio_1249,pastazae,,,-0.83,-77.75,1
10693,1249,LAndersson&KJSytsma,LAndersson&KJSytsma_1249,ramonensis,,,8.63,-80.11,1
10787,1250,TMAntonio,TMAntonio_1250,magnifica,,,8.69,-79.92,1
10677,1255,LAndersson&KJSytsma,LAndersson&KJSytsma_1255,longa,,,8.69,-80.45,1
12175,1259,LAndersson&KJSytsma,LAndersson&KJSytsma_1259,longa,,,9.25,-78.95,1
10740,1260,TMAntonio,TMAntonio_1260,platystachys,,,8.69,-79.92,0
17047,1263,VZak,VZak_1263,aemygdiana,subsp.,transandina,-0.22,-78.8,0
17047,1263,VZak,VZak_1263,aemygdiana,subsp.,transandina,-0.22,-78.8,0
17047,1263,VZak,VZak_1263,aemygdiana,subsp.,transandina,-0.22,-78.8,0
12139,1266,TMAntonio,TMAntonio_1266,xanthovillosa,,,9.28,-78.94,1
12051,1270,KJSytsma,KJSytsma_1270,platystachys,,,9.22,-79.75,0
12994,1272,DASmith,DASmith_1272,pogonantha,,,10.43,-84,1
12994,1272,DASmith,DASmith_1272,pogonantha,,,10.43,-84,1
10503,1277,LAndersson&KJSytsma,LAndersson&KJSytsma_1277,pogonantha,var.,veraguasensis,8.49,-81.1,1
10503,1277,LAndersson&KJSytsma,LAndersson&KJSytsma_1277,pogonantha,var.,veraguasensis,8.49,-81.1,1
12188,1277,TMAntonio,TMAntonio_1277,xanthovillosa,,,9.28,-78.94,1
10458,1288,LAndersson&KJSytsma,LAndersson&KJSytsma_1288,pogonantha,var.,veraguasensis,8.6,-81.12,1
10458,1288,LAndersson&KJSytsma,LAndersson&KJSytsma_1288,pogonantha,var.,veraguasensis,8.6,-81.12,1
12132,1288,TMAntonio,TMAntonio_1288,longa,,,9.28,-78.94,1
11779,1292,TMAntonio,TMAntonio_1292,ramonensis,var.,xanthotricha,8.65,-80.13,1
8385,1297,EGudio,EGudio_1297,nigripraefixa,,,1,-78.58,0
19299,1314,EAAtsut,EAAtsut_1314,chartacea,,,-4.5,-78.63,0
10714,1317,LAndersson&KJSytsma,LAndersson&KJSytsma_1317,magnifica,,,8.69,-79.92,1
19759,1319,BHammel,BHammel_1319,longa,,,7.97,-78.37,1
6426,1328,DCZappi,DCZappi_1328,marginata,,,-9.51,-55.03,0
6277,1330,RRojas,RRojas_1330,chartacea,,,-10.18,-75.15,0
6821,1339,RVasquez,RVasquez_1339,standleyi,,,-3.67,-73.5,1
6231,1345,RRojas,RRojas_1345,rostrata,,,-10.18,-75.15,1
10820,1347,BHammel,BHammel_1347,mariae,,,8,-78.22,0
13857,1360,ICoronado,ICoronado_1360,mariae,,,14.32,-85.12,0
10804,1363,CWHamilton,CWHamilton_1363,platystachys,,,8.92,-78.33,0
8409,1376,DRubio,DRubio_1376,longa,,,1.15,-78.52,1
8606,1386,JBetancur,JBetancur_1386,chartacea,,,3.12,-74.27,0
6300,1388,RRojas,RRojas_1388,chartacea,,,-10.18,-75.15,0
11451,1405,MBlanco,MBlanco_1405,mariae,,,9.26,-83.87,0
6997,1419,ARudas,ARudas_1419,juruana,,,-3.73,-70.25,1
8496,1426,JJdeGranville,JJdeGranville_1426,aemygdiana,,,2.45,-54.45,0
8496,1426,JJdeGranville,JJdeGranville_1426,aemygdiana,,,2.45,-54.45,0
8496,1426,JJdeGranville,JJdeGranville_1426,aemygdiana,,,2.45,-54.45,0
6783,1437,HBeltran&RFoster,HBeltran&RFoster_1437,chartacea,,,-3.89,-78.43,0
6220,1437,RRojas,RRojas_1437,penduloides,,,-10.33,-75.08,0
7222,1439,HLugoS,HLugoS_1439,rostrata,,,-1.5,-77.98,1
6278,1439,RRojas,RRojas_1439,rostrata,,,-10.33,-75.08,1
24220,1446,JPLanna,JPLanna_1446,episcopalis,,,-15.2933,-39.0753,0
6675,1447,ERodriguez,ERodriguez_1447,aemygdiana,,,-4.618889,-78.22945,0
6675,1447,ERodriguez,ERodriguez_1447,aemygdiana,,,-4.618889,-78.22945,0
6675,1447,ERodriguez,ERodriguez_1447,aemygdiana,,,-4.618889,-78.22945,0
1665,1455,MDillon,MDillon_1455,rostrata,,,-11.1,-75.4,1
5946,1481,AAraujo,AAraujo_1481,episcopalis,,,-14.55,-67.5,0
11495,1500,AEstrada,AEstrada_1500,stilesii,,,9.29,-83.77,1
19298,1537,BBerlin,BBerlin_1537,chartacea,,,-4.47,-78.15,0
13871,1551,ICoronado,ICoronado_1551,mariae,,,14.41,-85.19,0
19291,1559,RVasquez,RVasquez_1559,chartacea,,,-8.67,-74.75,0
20587,1566,AJmcosa,AJmcosa_1566,harlingii,,,5.417,-76.467,0
9150,1566,AJuncosa,AJuncosa_1566,mucilagina,,,5.42,-76.47,1
12253,1577,HMendoza,HMendoza_1577,platystachys,,,9.859167,-75.11056,0
12099,1583,KJSytsma,KJSytsma_1583,longa,,,9.4,-79.6,1
6612,1584,ERodriguez,ERodriguez_1584,rostrata,,,-4.0597224,-78.17611,1
6649,1584,ERodriguez,ERodriguez_1584,rostrata,,,-4.06,-78.18,1
7272,1589,HLugoS,HLugoS_1589,chartacea,,,-1.58,-77.75,0
9665,1590,WHLewis,WHLewis_1590,platystachys,,,7.48,-80.55,0
19306,1619,VHuashikat,VHuashikat_1619,chartacea,,,-3.92,-77.7,0
12304,1621,GAgostini,GAgostini_1621,griggsiana,,,9.07,-62.05,0
5747,1626,LRico,LRico_1626,episcopalis,,,-17.1,-64.81,0
6495,1629,RVasquez,RVasquez_1629,rostrata,,,-7.33,-75.08,1
20546,1632,BAKrukoff,BAKrukoff_1632,chartacea,,,-9.1,-62.2,0
8602,1637,MBMonsalve,MBMonsalve_1637,terciopela,,,3.92,-77,1
10106,1683,WHuber,WHuber_1683,vellerigera,,,8.68333,-83.21667,1
7444,1689,HBalslev,HBalslev_1689,griggsiana,,,-0.25,-78.87,0
6696,1693,CDelCarpio,CDelCarpio_1693,juruana,,,-4.84,-74.16,1
10828,1699,MJHuft,MJHuft_1699,pogonantha,,,8.89,-78.51,1
10828,1699,MJHuft,MJHuft_1699,pogonantha,,,8.89,-78.51,1
12181,1699,TMAntonio,TMAntonio_1699,xanthovillosa,,,9.28,-78.93,1
7504,1701,DAlberto,DAlberto_1701,vellerigera,,,-0.4,-77.35,1
6085,1702,AFuentes,AFuentes_1702,episcopalis,,,-13.59,-60.91,0
23993,1705,LAndersson,LAndersson_1705,aemygdiana,,,-17.0392,-39.5311,0
23993,1705,LAndersson,LAndersson_1705,aemygdiana,,,-17.0392,-39.5311,0
23993,1705,LAndersson,LAndersson_1705,aemygdiana,,,-17.0392,-39.5311,0
24159,1710,DAFolli,DAFolli_1710,episcopalis,,,-19.3911,-40.0722,0
10664,1718,JLLuteyn&HKennedy,JLLuteyn&HKennedy_1718,ramonensis,var.,xanthotricha,8.65,-80.13,1
10985,1719,JGrant,JGrant_1719,danielsiana,,,9.52,-84.08,1
10998,1720,JGrant,JGrant_1720,stilesii,,,9.51,-84.09,1
10672,1725,PJMMaasRLDressler&SAMori,PJMMaasRLDressler&SAMori_1725,ramonensis,var.,xanthotricha,8.61,-80.13,1
10756,1725,TMAntonio,TMAntonio_1725,magnifica,,,8.69,-79.92,1
11991,1730,SKnapp,SKnapp_1730,longa,,,9.41,-79.67,1
6555,1739,ERodriguez,ERodriguez_1739,lingulata,,,-5.21,-78.73,0
10172,1741,JGrant,JGrant_1741,danielsiana,,,8.77,-83.37,1
23825,1741,UMResende,UMResende_1741,marginata,,,-15.3419,-58.8664,0
9875,1750,JGrant,JGrant_1750,stilesii,,,8.4,-83.28,1
10700,1750,WHLewis,WHLewis_1750,ramonensis,var.,xanthotricha,8.62,-80.1,1
5968,1751,IGVargas,IGVargas_1751,rostrata,,,-14.5,-62.1,1
12212,1774,HKennedy,HKennedy_1774,longa,,,9.26,-78.96,1
13233,1777,WTRobleto,WTRobleto_1777,mariae,,,11.43,-85.49,0
10048,1783,JGrant,JGrant_1783,danielsiana,,,8.62,-83.14,1
12939,1785,OVargas,OVargas_1785,pogonantha,,,10.43,-84,1
12939,1785,OVargas,OVargas_1785,pogonantha,,,10.43,-84,1
11805,1787,TMAntonio,TMAntonio_1787,longa,,,9.35,-79.73,1
22534,1800,LArroyo,LArroyo_1800,rostrata,,,-14.625,-60.693056,1
6025,1800,LArroyo&CGerber,LArroyo&CGerber_1800,rostrata,,,-14.63,-60.69,1
8380,1802,HTBeck,HTBeck_1802,vellerigera,,,1.2,-78.7,1
13158,1818,GAgostini,GAgostini_1818,marginata,,,10.45,-68.47,0
10575,1818,PHAllen,PHAllen_1818,ramonensis,var.,xanthotricha,8.63,-80.13,1
7498,1853,AAlvarez,AAlvarez_1853,pastazae,,,-0.65,-77.52,1
7498,1853,AAlvarez,AAlvarez_1853,pastazae,,,-0.65,-77.52,1
7498,1853,AAlvarez,AAlvarez_1853,pastazae,,,-0.65,-77.52,1
6115,1875,ESuclli,ESuclli_1875,episcopalis,,,-12.53,-69.05,0
23844,1878,DSasaki,DSasaki_1878,aemygdiana,,,-9.62,-55.22,0
23844,1878,DSasaki,DSasaki_1878,aemygdiana,,,-9.62,-55.22,0
23844,1878,DSasaki,DSasaki_1878,aemygdiana,,,-9.62,-55.22,0
12400,1894,RLLiesner,RLLiesner_1894,stilesii,,,10.85,-85.61,1
23853,1897,RSPinheiro,RSPinheiro_1897,aemygdiana,,,-14.7053,-39.6372,0
23853,1897,RSPinheiro,RSPinheiro_1897,aemygdiana,,,-14.7053,-39.6372,0
23853,1897,RSPinheiro,RSPinheiro_1897,aemygdiana,,,-14.7053,-39.6372,0
9768,1901,ERenteria,ERenteria_1901,episcopalis,,,7.02,-73.88,0
10773,1903,WHLewis,WHLewis_1903,magnifica,,,8.7,-79.92,1
13724,1911,DANeill,DANeill_1911,mariae,,,13.77,-84.95,0
19772,1926,ERenteria-Arriaga,ERenteria-Arriaga_1926,marginata,,,7.02,-73.88,0
23612,1938,LEMelloFilho,LEMelloFilho_1938,aemygdiana,,,-22.9028,-43.2075,0
23612,1938,LEMelloFilho,LEMelloFilho_1938,aemygdiana,,,-22.9028,-43.2075,0
23612,1938,LEMelloFilho,LEMelloFilho_1938,aemygdiana,,,-22.9028,-43.2075,0
19745,1949,JGWesselsBoer,JGWesselsBoer_1949,chartacea,,,5.5,-67.58,0
19297,1954,BBerlin,BBerlin_1954,chartacea,,,-4.47,-78.17,0
12889,1957,KABarringer,KABarringer_1957,pogonantha,,,10.58,-83.51,1
12889,1957,KABarringer,KABarringer_1957,pogonantha,,,10.58,-83.51,1
7500,1962,MTirado,MTirado_1962,vellerigera,,,-0.35,-77.32,1
7510,1967,MTirado,MTirado_1967,chartacea,,,-0.35,-77.32,0
6240,1985,RRojas,RRojas_1985,rostrata,,,-10.83,-75.28,1
10451,1989,BHammel,BHammel_1989,ramonensis,,,8.73,-82.22,1
8645,2007,JJdeGranville,JJdeGranville_2007,penduloides,,,3.6167,-53.2167,0
6566,2034,ERodriguez,ERodriguez_2034,subulata,,,-5.17,-78.53,0
9633,2039,BKHolst,BKHolst_2039,platystachys,,,6.67,-61.67,0
6744,2044,WLBalee,WLBalee_2044,chartacea,,,-4.8,-52.5,0
6624,2048,BBerlin,BBerlin_2048,vellerigera,,,-4.5,-78.5,1
8597,2071,AJuncosa,AJuncosa_2071,spiralis,,,3.5,-76.87,1
6274,2078,DNSmith,DNSmith_2078,rostrata,,,-10.2,-75.22,1
23763,2078,TSdosSantos,TSdosSantos_2078,episcopalis,,,-18.0864,-39.5508,0
6281,2079,DNSmith,DNSmith_2079,episcopalis,,,-10.2,-75.22,0
11801,2079,SAMori&JAKallunki,SAMori&JAKallunki_2079,longa,,,9.36,-79.75,1
10936,2083,AJuncosa,AJuncosa_2083,spiralis,,,8.58,-76.92,1
10935,2089,AJuncosa,AJuncosa_2089,spiralis,,,8.58,-76.92,1
8572,2107,AJuncosa,AJuncosa_2107,terciopela,,,3.92,-77,1
6995,2114,ARudas,ARudas_2114,juruana,,,-3.1,-70.05,1
7118,2128,FAyala,FAyala_2128,episcopalis,,,-2.9,-76.4,0
19305,2132,VHuashikat,VHuashikat_2132,chartacea,,,-3.92,-77.7,0
10596,2158,TMAntonio,TMAntonio_2158,ramonensis,,,8.65,-80.6,1
22347,2189,VHuashikat,VHuashikat_2189,chartacea,,,-3.83,-77.67,0
7216,2198,CECeron,CECeron_2198,aemygdiana,subsp.,aemygdiana,-1.07,-77.6,0
7216,2198,CECeron,CECeron_2198,aemygdiana,subsp.,aemygdiana,-1.07,-77.6,0
7216,2198,CECeron,CECeron_2198,aemygdiana,subsp.,aemygdiana,-1.07,-77.6,0
10354,2201,KJSytsma,KJSytsma_2201,magnifica,,,8.73,-82.22,1
13401,2213,OMarulanda&JBetancur,OMarulanda&JBetancur_2213,platystachys,,,11.05,-73.05,0
24146,2217,VFKinupp,VFKinupp_2217,rostrata,,,-15.466667,-58.583333,1
7011,2218,WLBalee,WLBalee_2218,chartacea,,,-3.5,-45.2,0
8367,2221,GTipaz,GTipaz_2221,longa,,,1.17,-78.53,1
6796,2227,VHuashikat,VHuashikat_2227,episcopalis,,,-3.92,-77.7,0
6137,2247,LValenzuela,LValenzuela_2247,rostrata,,,-12.53,-69.05,1
6689,2264,RVasquez,RVasquez_2264,juruana,,,-4.53,-74.5,1
10427,2317,DMireya,DMireya_2317,ramonensis,,,8.75,-82.23,1
13434,2321,MAraquistain&PPMoreno,MAraquistain&PPMoreno_2321,pogonantha,,,12.98,-85.23,1
13434,2321,MAraquistain&PPMoreno,MAraquistain&PPMoreno_2321,pogonantha,,,12.98,-85.23,1
12662,2324,nd,nd_2324,pogonantha,,,10.3,-84.53,1
12662,2324,nd,nd_2324,pogonantha,,,10.3,-84.53,1
6692,2356,RVasquez,RVasquez_2356,episcopalis,,,-4.53,-74.5,0
23971,2361,LAMSilva,LAMSilva_2361,episcopalis,,,-15.1914,-39.4953,0
5843,2387,SAltamirano&JAltamirano,SAltamirano&JAltamirano_2387,episcopalis,,,-16.54,-65.49,0
6563,2388,PJBarbour,PJBarbour_2388,subulata,,,-5.65,-78.33,0
6166,2390,BAStein&CTodzia,BAStein&CTodzia_2390,aemygdiana,subsp.,aemygdiana,-11.33,-74.75,0
6166,2390,BAStein&CTodzia,BAStein&CTodzia_2390,aemygdiana,subsp.,aemygdiana,-11.33,-74.75,0
6166,2390,BAStein&CTodzia,BAStein&CTodzia_2390,aemygdiana,subsp.,aemygdiana,-11.33,-74.75,0
11979,2390,SKnapp&KSytsma,SKnapp&KSytsma_2390,longa,,,9.33,-79.58,1
22317,2412,RQuevedo,RQuevedo_2412,subulata,,,14.558333,-60.82,0
6024,2412,RQuevedo,RQuevedo_2412,subulata,,,-14.56,-60.82,0
12146,2417,HKennedy,HKennedy_2417,xanthovillosa,,,9.3,-78.94,1
11835,2422,SKnapp&KSytsma,SKnapp&KSytsma_2422,pogonantha,var.,holerythra,9.33,-79.58,1
11835,2422,SKnapp&KSytsma,SKnapp&KSytsma_2422,pogonantha,var.,holerythra,9.33,-79.58,1
10789,2425,PHAllen,PHAllen_2425,magnifica,,,8.69,-79.92,1
9201,2428,MACorrea,MACorrea_2428,platystachys,,,5.521361,-74.90297,0
10086,2428,RAguilar,RAguilar_2428,longa,,,8.46,-83.58,1
22567,2441,Auevedo,Auevedo_2441,rostrata,,,-14.558333,-60.82,1
6012,2441,JQuevedo,JQuevedo_2441,rostrata,,,-14.56,-60.82,1
24025,2446,LWLima-Verde&IMAndrade,LWLima-Verde&IMAndrade_2446,episcopalis,,,-3.98417,-38.6203,0
24036,2447,OJPereira,OJPereira_2447,episcopalis,,,-19.2329,-40.042,0
5844,2448,SAltamirano&JAltamirano,SAltamirano&JAltamirano_2448,marginata,,,-16.66,-65.8,0
14480,2454,CWhitefoord,CWhitefoord_2454,rostrata,,,17.35,-88.55,1
6703,2471,CDelCarpio,CDelCarpio_2471,episcopalis,,,-4.85,-73.83,0
5998,2510,RGuillion,RGuillion_2510,subulata,subsp.,gracilis,-14.63,-60.72,0
6486,2511-a,MAlves,MAlves_2511-a,episcopalis,,,-8.525556,-70.53694,0
6004,2525,RGuillion,RGuillion_2525,rostrata,,,-14.63,-60.72,1
24211,2537,LWLima-Verde,LWLima-Verde_2537,episcopalis,,,-3.89083,-38.6856,0
14015,2551,WEHarmon,WEHarmon_2551,mariae,,,15.85,-89.19,0
12221,2561,JPFolsom,JPFolsom_2561,longa,,,9.26,-78.94,1
10748,2589,DGLedoux,DGLedoux_2589,magnifica,,,8.71,-79.9,1
6385,2593,CACidFerreira,CACidFerreira_2593,rostrata,,,-9.066,-68.657,1
5963,2596,IGVargas,IGVargas_2596,marginata,,,-14.75,-63.93,0
6990,2616,ARudas,ARudas_2616,juruana,,,-3.25,-70.3,1
6247,2630,DNSmith&MPalacios,DNSmith&MPalacios_2630,aemygdiana,,,-10.27,-75.37,0
6247,2630,DNSmith&MPalacios,DNSmith&MPalacios_2630,aemygdiana,,,-10.27,-75.37,0
6247,2630,DNSmith&MPalacios,DNSmith&MPalacios_2630,aemygdiana,,,-10.27,-75.37,0
6575,2638,PJBarbour,PJBarbour_2638,subulata,,,-5.65,-78.33,0
5964,2640,IGVargas,IGVargas_2640,episcopalis,,,-14.8,-63.97,0
6560,2648,PJBarbour,PJBarbour_2648,subulata,,,-5.65,-78.33,0
12216,2659,SKnapp,SKnapp_2659,pogonantha,,,9.2,-79,1
12216,2659,SKnapp,SKnapp_2659,pogonantha,,,9.2,-79,1
11998,2664,DGLedoux,DGLedoux_2664,mariae,,,9.35,-79.85,0
10277,2670,DMireya,DMireya_2670,ramonensis,,,8.75,-82.25,1
5719,2695,NSoria,NSoria_2695,subulata,subsp.,gracilis,-25.92,-56.25,0
10694,2707,PHAllen,PHAllen_2707,ramonensis,var.,xanthotricha,8.65,-80.13,1
6000,2713,MPSaldias,MPSaldias_2713,subulata,,,-14.62,-60.7,0
22319,2713,MSaldias,MSaldias_2713,subulata,,,14.616667,-60.7,0
6011,2715,RGuillion,RGuillion_2715,episcopalis,,,-14.72,-60.93,0
11316,2731,RRobles,RRobles_2731,pogonantha,var.,pubescens,9.79,-83.11,1
11316,2731,RRobles,RRobles_2731,pogonantha,var.,pubescens,9.79,-83.11,1
10062,2733,SEGArauz,SEGArauz_2733,stilesii,,,8.68333,-83.21667,1
9877,2741,EGArauzS,EGArauzS_2741,danielsiana,,,8.68333,-83.21667,1
22328,2745,MSaldias,MSaldias_2745,episcopalis,,,14.65,-60.716667,0
7496,2748,FHurtado,FHurtado_2748,rostrata,,,-0.67,-77.32,1
12227,2759,KJSytsma,KJSytsma_2759,magnifica,,,9.38,-78.82,1
7662,2760,LSHolguer,LSHolguer_2760,aemygdiana,subsp.,aemygdiana,-0.45,-76.88,0
7662,2760,LSHolguer,LSHolguer_2760,aemygdiana,subsp.,aemygdiana,-0.45,-76.88,0
7662,2760,LSHolguer,LSHolguer_2760,aemygdiana,subsp.,aemygdiana,-0.45,-76.88,0
9420,2812,JEspina,JEspina_2812,pogonantha,var.,holerythra,6.35,-76.43,1
9420,2812,JEspina,JEspina_2812,pogonantha,var.,holerythra,6.35,-76.43,1
10842,2831,HKennedy,HKennedy_2831,mariae,,,8.1,-77.7,0
6571,2847,JCampos&ERodriguez,JCampos&ERodriguez_2847,subulata,,,-5.22,-78.67,0
11941,2887,KJSytsma,KJSytsma_2887,longa,,,9.21,-79.38,1
24097,2896,VLGomes-Klein,VLGomes-Klein_2896,subulata,,,-16.7081,-49.0931,0
6904,2929,FAyala,FAyala_2929,standleyi,,,-3.48,-72.17,1
17368,2931,JCBetancur,JCBetancur_2931,nigripraefixa,,,5.2833333,-76.2166667,0
9104,2931B,nd,nd_2931B,nigripraefixa,,,5.2833333,-76.21667,0
10802,2940,SKnapp&JMallet,SKnapp&JMallet_2940,mariae,,,8.28,-78.92,0
6852,2944,JRevilla,JRevilla_2944,rostrata,,,-3.75,-73.25,1
10724,2959,PHAllen,PHAllen_2959,platystachys,,,8.87,-79.67,0
13403,2976,HCuadros&AHGentry,HCuadros&AHGentry_2976,platystachys,,,11.04,-73.46,0
