ID,species,Lat_y,Long_x
22824,impudica,-0.337939,-78.831222
22744,burleana,-0.342694,-78.824508
22929,lutheri,0.883531,-78.499475
23015,obscuroides,0.897681,-78.525247
19429,fragilis,0.895353,-78.540992
22796,fragilis,0.910306,-78.545319
15970,griggsiana,0.475561,-78.121301
21952,aemygdiana,0.475561,-78.121301
21953,fragilis,0.475561,-78.121301
15976,gaiboriana,0.457033,-78.121176
15977,cordata,0.456818,-78.116536
15978,fredberryana,0.457033,-78.121176
15979,virginalis,0.484794,-78.12282
15982,fredberryana,0.484794,-78.12282
15983,nigripraefixa,0.489459,-78.124237
21958,atropurpurea,10.150222,-83.933389
20314,aurantiaca,13.6,-85.63
6289,lingulata,-10.17,-75.57
15991,psittacorum,10.58333,-61.33333
11699,lankesteri,9.03,-82.96
10945,psittacorum,8.93,-67.42
22789,farinosa,-22.96334,-43.26636
23103,x_rivularis,-22.492061,-43.501156
23149,spathocircinata,-2.4417,-59.7858
23210,velloziana,-2.4417,-59.7858
22975,nariniensis,1.523453,-77.573981
22740,burleana,1.523453,-77.573981
22976,nariniensis,1.211542,-77.99555
22977,nariniensis,1.295528,-78.101978
23016,obscuroides,1.295528,-78.101978
21966,latispatha,1.4825,-78.653056
22690,curtispatha,1.609322,-78.720175
21967,regalis,1.407169,-78.463094
22798,fragilis,1.428517,-78.369125
21969,spathocircinata,1.42,-78.349722
22780,donstonea,1.353122,-78.162472
21971,trichocarpa,1.529444,-78.095556
21972,fragilis,1.35,-78.17
21973,nariniensis,1.334167,-78.119444
21974,obscuroides,1.334167,-78.119444
22820,huilensis,2.474436,-75.821997
21976,huilensis,2.37,-75.479167
21977,venusta,2.363897,-75.481875
22973,mutisiana,2.008211,-75.985267
22746,caquetensis,1.733536,-75.718128
22779,dielsiana,1.760936,-75.780739
16089,pastazae,1.8333333,-75.6761111
21983,rostrata,1.3,-75.983611
21984,orthotricha,1.3,-75.983611
21985,spathocircinata,1.3,-75.983611
23211,velutina,1.374056,-75.907683
16102,abaloi,1.93738,-76.030405
23152,spiralis,3.759372,-76.659081
23155,stella-maris,3.759372,-76.659081
23017,obscuroides,3.759372,-76.659081
16112,regalis,3.696389,-76.93
21990,spiralis,3.696389,-76.93
21991,spiralis,3.696389,-76.93
21992,nigripraefixa,3.696389,-76.93
23169,terciopela,4.0175,-77.093889
5336,atratensis,4.190332,-77.237946
16142,arrecta,3.8977778,-76.9605556
23227,arrecta,3.897778,-76.960556
21999,spiralis,3.6,-76.931944
22000,rhodantha,3.6,-76.931944
5077,badilloi,3.668559,-76.875865
23174,titanum,3.518239,-76.708583
22841,juruana,-4.167056,-69.938161
14590,latispatha,18.591667,-95.05167
12978,vaginalis,10.53,-83.5
13066,mathiasiae,10.53,-83.5
14104,bihai,16.97,-94.66
16167,nutans,8.660852,-82.212154
16169,nutans,8.660852,-82.212154
16170,nutans,8.660852,-82.212154
11492,lankesteri,9.78,-83.99
19341,bihai,10.348386,-67.684414
23043,pendula,10.345497,-67.679558
23044,pendula,10.348386,-67.684414
22708,bihai,10.348386,-67.684414
22671,aurea,10.348386,-67.684414
19338,bihai,10.348386,-67.684414
23045,pendula,10.348386,-67.684414
22672,aurea,10.348386,-67.684414
22726,bihai,10.400919,-67.759828
22725,bihai,10.362119,-67.683361
23040,pendula,10.098669,-66.429758
23041,pendula,10.098669,-66.429758
23109,rodriguensis,10.081519,-66.415639
19343,bihai,10.098669,-66.429758
23042,pendula,10.098669,-66.429758
23110,rodriguensis,10.098669,-66.429758
23215,villosa,10.549417,-66.899933
23216,villosa,10.544417,-66.881761
22018,bihai,10.102222,-68.501111
22019,meridensis,9.722778,-69.655
22965,meridensis,9.723333,-69.655
22020,hirsuta,9.722778,-69.655
22021,meridensis,9.722778,-69.655
22023,tarumaensis,5.59,-67.48
22772,densiflora,5.42,-67.5
19408,densiflora,5.59,-67.48
22026,hirsuta,5.59,-67.48
22027,hirsuta,5.59,-67.48
22028,psittacorum,5.59,-67.48
22029,densiflora,5.59,-67.48
22030,chartacea,2.333333,-64.916667
22731,chartacea,2.333333,-64.916667
22733,chartacea,2.333333,-64.916667
22732,chartacea,2.333333,-64.916667
22031,spathocircinata,2.333333,-64.916667
22032,brachyantha,2.333333,-64.916667
22033,acuminata,2.785556,-65.2
22034,acuminata,2.785556,-65.2
22035,hirsuta,2.785556,-65.2
22837,julianii,-4.134675,-69.943897
22838,julianii,-4.089942,-69.990042
22842,juruana,-3.798369,-70.435317
22839,julianii,1.199492,-70.166692
22840,julianii,1.149961,-70.066681
22923,lozanoi,5.765881,-73.607119
22741,burleana,5.765881,-73.607119
23018,oleosa,6.719283,-73.098394
23089,reptans,6.217358,-73.820764
22916,longa,6.217097,-73.832261
23099,rigida,6.217097,-73.832261
23100,rigida,6.218067,-73.831083
22887,laxa,6.218067,-73.831083
19356,brachyantha,6.588758,-74.014186
24114,psittacorum,-15.35,-38.983333
12949,latispatha,10.53,-83.5
16389,danielsiana,9.55,-84.04
16395,danielsiana,8.77222,-83.375
16396,imbricata,8.65,-83.46667
16397,wagneriana,8.65,-83.46667
16398,longiflora,8.396474,-83.286412
16399,latispatha,8.396474,-83.286412
16401,stilesii,8.396474,-83.286412
16403,wagneriana,8.396474,-83.286412
16407,tortuosa,8.7888889,-82.975
16414,vaginalis,8.703353,-83.514708
9872,osaensis,8.69,-83.53
19474,lankesteri,9.473969,-83.680719
19474,lankesteri,9.473969,-83.680719
19474,lankesteri,9.473969,-83.680719
16424,beckneri,9.4736111,-83.6936111
22676,beckneri,9.4736111,-83.6936111
22677,beckneri,9.4736111,-83.6936111
19335,beckneri,9.4736111,-83.6936111
16426,latispatha,9.395833,-83.7133333
11450,latispatha,9.3961115,-83.71333
671M,latispatha,9.395833,-83.7133333
670M,latispatha,9.395833,-83.7133333
11391,tortuosa,9.427778,-83.709722
16429,tortuosa,9.427778,-83.709722
23180,tortuosa,9.427778,-83.709722
1023M,tortuosa,9.427778,-83.709722
20923,tortuosa,9.418281,-83.712525
23176,tortuosa,9.427778,-83.709722
1018M,tortuosa,9.427778,-83.709722
20921,tortuosa,9.418281,-83.712525
16433,beckneri,9.4572222,-83.7072222
418M,beckneri,9.457111,-83.710778
11254,tortuosa,9.456944,-83.710556
16435,tortuosa,9.456944,-83.710556
22075,tortuosa,9.456944,-83.710556
23177,tortuosa,9.456944,-83.710556
1019M,tortuosa,9.456944,-83.710556
20922,tortuosa,9.450869,-83.714036
23181,tortuosa,9.457111,-83.710778
1024M,tortuosa,9.457111,-83.710778
20924,tortuosa,9.457111,-83.710778
22076,gracilis,9.473333,-83.693333
22077,lankesteri,9.473333,-83.693333
22078,beckneri,9.505,-83.662222
22079,tortuosa,9.469703,-83.697094
22080,tortuosa,9.447778,-83.9075
16443,tortuosa,9.7813889,-83.9077778
22081,lankesteri,9.772778,-83.787778
22082,tortuosa,9.785278,-83.759444
11239,latispatha,9.785277,-83.75972
22083,latispatha,9.785278,-83.759444
16450,latispatha,9.7852778,-83.7597222
22084,trichocarpa,9.785278,-83.759444
11546,mathiasiae,9.785278,-83.759444
11600,mathiasiae,9.785277,-83.75972
16453,mathiasiae,9.7852778,-83.7597222
22086,lankesteri,9.967222,-83.757778
22086,lankesteri,9.967222,-83.757778
11253,tortuosa,9.82,-83.44
16457,tortuosa,9.8222222,-83.4469444
22088,wagneriana,9.858097,-83.608811
22089,latispatha,10.753889,-74.103056
16461,bihai,10.6094444,-74.1655556
19342,bihai,11.291644,-74.153539
864M,platystachys,11.283222,-74.145283
22969,mincana,11.148847,-74.119247
16472,bihai,11.2469444,-73.8177778
13402,metallica,11.246944,-73.71694
16476,metallica,11.2469444,-73.7169444
22968,metallica,11.247028,-73.716889
22094,metallica,11.246944,-73.72
16477,wagneriana,11.2469444,-73.7169444
22095,wagneriana,11.246944,-73.72
13405,mariae,11.246944,-73.71694
16478,mariae,11.2469444,-73.7169444
22096,mariae,11.246944,-73.72
13127,mincana,10.894444,-74.045555
16481,mincana,10.8944444,-74.0455556
22970,mincana,10.898278,-74.055861
22097,mincana,10.898056,-74.055833
13125,sanctae-martae,10.894444,-74.045555
16483,sanctae-martae,10.8944444,-74.0455556
23117,sanctae-martae,10.899622,-74.049975
22098,sanctae-martae,10.894444,-74.045278
23116,sanctae-martae,10.899622,-74.049975
9788,latispatha,7.0325,-72.14833
22102,latispatha,7.0325,-72.148333
16503,estherae,7.0905556,-72.2725
22792,foreroi,5.775122,-73.670283
22106,lozanoi,7.133889,-73.046111
12570,mathiasiae,10.4,-84.05
13034,curtispatha,10.53,-83.5
6257,rostrata,-10.08,-75.53
23780,hirsuta,-3.10194,-60.025
10946,psittacorum,8.93,-67.42
22888,laxa,4.979767,-74.436806
22781,donstonea,1.508458,-77.049397
22788,estiletioides,4.983086,-74.457683
23065,psittacorum,6.501944,-58.211111
7147,acuminata,-2.4497223,-59.769722
22111,sylvestris,2.449722,-59.769722
23168,acuminata,-2.4417,-59.7858
7148,acuminata,-2.9133334,-59.979443
22114,brachyantha,-3.4708333,-60.071111
21820,stilesii,8.645833,-83.178889
21821,latispatha,8.645833,-83.178889
21822,imbricata,8.645833,-83.178889
21823,wilsonii,8.785556,-82.958056
22231,imbricata,8.645833,-83.178889
21812,irrasa,8.645833,-83.178889
21813,latispatha,8.645833,-83.178889
10310,psittacorum,8.78,-82.95
21814,nutans,8.95,-82.832222
21815,nutans,8.95,-82.832222
21816,nutans,8.95,-82.832222
21817,tortuosa,8.95,-82.832222
6875,schumanniana,-3.69,-73.27
7245,aemygdiana,-1.63,-77.88
12622,irrasa,10.7,-85
7580,regalis,-0.93,-76.97
22786,estherae,7.090444,-72.272583
22786,estherae,7.090444,-72.272583
23138,signa-hispanica,6.75,-76.28
22656,pogonantha,6.75,-76.28
22766,combinata,6.77,-76.28
502M,cordata,6.77,-76.28
22799,fragilis,6.75,-76.28
22657,pogonantha,6.75,-76.28
23137,signa-hispanica,6.75,-76.28
22658,pogonantha,7.218333,-76.463333
23220,wagneriana,7.218333,-76.463333
23205,vaginalis,5.624722,-77.4175
22659,pogonantha,5.623333,-77.4175
19674,pogonantha,5.611651,-77.415833
23219,wagneriana,5.58,-77.47
643M,latispatha,5.58,-77.47
19485,latispatha,5.58,-77.47
679M,laxa,6.283889,-75.142778
19517,laxa,6.283889,-75.142778
504M,cordata,6.923889,-75.049444
503M,cordata,6.994444,-75.009722
22886,laufao,-14.251944,-170.66
22218,laufao,-14.338101,-170.779836
22219,laufao,-14.309644,-170.701182
14167,aurantiaca,16.982,-91.254
23729,psittacorum,-19.3911,-40.0722
12183,irrasa,9.33,-78.98
12556,latispatha,10.7,-85
22332,pogonantha,9.29,-78.97
23148,spathocircinata,3.296656,-59.550711
20498,spathocircinata,3.296656,-59.550711
22645,acuminata,-2.4417,-59.7858
22646,acuminata,-2.4417,-59.7858
22647,acuminata,-2.4417,-59.7858
23164,sylvestris,-2.4417,-59.7858
22183,reticulata,10.443814,-84.712656
22774,dielsiana,-0.378611,-77.821944
16563,berryi,0.299722,-77.999722
16564,impudica,-0.299722,-77.783056
22152,schumanniana,0.013889,-77.436389
22153,orthotricha,0.001389,-77.409722
23020,orthotricha,0.001389,-77.409722
19639,orthotricha,0.001389,-77.409722
23021,orthotricha,0.001389,-77.409722
19640,orthotricha,0.001389,-77.409722
22154,vellerigera,0.056389,-77.309722
16565,vellerigera,0.0563889,-77.3097222
22409,x_flabellata,0.094444,-77.158333
22155,x_flabellata,0.083056,-76.999722
22163,standleyi,0.083056,-76.999722
22164,episcopalis,0.083056,-76.999722
22407,excelsa,0.556944,-76.899722
7639,rostrata,-0.63,-76.89
16568,rostrata,-0.6166667,-76.8941667
22157,obscura,1.034167,-76.949722
22158,aemygdiana,1.034167,-76.949722
22159,excelsa,1.089167,-76.937222
22160,rostrata,1.089167,-76.937222
23112,rostrata,1.089167,-76.937222
20465,rostrata,1.089167,-76.937222
23111,rostrata,1.089167,-76.937222
20464,rostrata,1.089167,-76.937222
22161,chartacea,0.908611,-76.949722
2111,episcopalis,-0.483056,-76.973056
22782,episcopalis,-0.483056,-76.973056
22782,episcopalis,-0.483056,-76.973056
22782,episcopalis,-0.483056,-76.973056
22782,episcopalis,-0.483056,-76.973056
392,stricta,-0.699722,-76.466389
16572,waoraniana,-0.699722,-76.466389
22167,velutina,0.683056,-76.399722
22168,orthotricha,0.683056,-76.399722
22169,schumanniana,0.657778,-76.355833
22170,spathocircinata,0.657778,-76.355833
7548,spathocircinata,-0.66,-76.36
242,vellerigera,-0.733056,-76.466389
22406,chartacea,0.935833,-76.231944
22410,aemygdiana,0.799722,-76.419444
22171,marginata,0.474722,-76.583056
22172,spathocircinata,0.499722,-76.381944
22173,marginata,0.499722,-76.381944
22174,standleyi,0.499722,-76.381944
22175,stricta,0.499722,-76.381944
22176,schumanniana,0.499722,-76.381944
1635,pastazae,-0.693333,-77.816389
24096,psittacorum,-20.5056,-41.0645
6835,spathocircinata,-3.69,-73.27
14994,bihai,19.833,-96.817
12232,longiflora,9.33,-78.98
22460,platystachys,8.42,-82.22
22412,acuminata,2.338889,-60.103056
22413,acuminata,2.338333,-60.108056
22414,acuminata,2.3375,-60.116667
22210,rodriguezii,10.111667,-83.973611
23107,rodriguezii,10.111667,-83.9736
937M,rodriguezii,10.111667,-83.9736
20460,rodriguezii,10.111667,-83.9736
23108,rodriguezii,10.111667,-83.9736
938M,rodriguezii,10.111667,-83.9736
20461,rodriguezii,10.111667,-83.9736
22804,gracilis,10.111667,-83.973611
22666,atropurpurea,10.158961,-83.963611
22213,rodriguezii,10.158688,-83.961858
22805,gracilis,9.461819,-83.709347
22214,osaensis,9.305608,-83.917286
11716,ignescens,9.4,-82.96
23503,psittacorum,-5.91556,-35.2628
12141,irrasa,9.33,-78.98
23726,angusta,-20.7331,-42.0294
12425,mathiasiae,10.88,-85.4
22228,acuminata,2.373611,-59.968056
22229,acuminata,2.357222,-59.96
22230,acuminata,2.448889,-59.77
24271,psittacorum,-11.1469,-37.6206
9035,psittacorum,4.9,-52.255
16581,burleana,4.200834,-73.722389
16582,hirsuta,4.200834,-73.722389
6041,pendula,-14.78,-39.04
10715,platystachys,8.96,-79.62
23533,episcopalis,-7.83417,-34.9064
459M,caribaea,-14.78,-39.04
14645,schiedeana,18.583334,-95.28333
23657,psittacorum,-10.7378,-36.8561
23960,psittacorum,-7.83417,-34.9064
23664,psittacorum,-18.7161,-39.8589
7217,vellerigera,-1.63,-77.88
11978,irrasa,9.1,-79.62
9012,acuminata,4.3333,-52.9
408M,aurantiaca,-1.63,-77.88
12560,irrasa,10.4,-84.05
23973,farinosa,-24.359444,-48.469444
536M,episcopalis,10.4,-84.05
9356,psittacorum,5.4167,-53.0667
12249,wagneriana,9.535839,-75.53673
549M,flabellata,5.4167,-53.0667
23949,psittacorum,-22.229278,-54.831389
13838,humilis,14.13,-87.16
9757,osaensis,7.95,-76.67
12806,ramonensis,10.17,-84.49
10522,atropurpurea,8.52,-81.13
7492,stricta,-0.95,-77.92
7626,velutina,-0.87,-76.08
11419,ignescens,9.81,-83.4
10218,longiflora,8.4,-83.34
6632,aemygdiana,-4.47,-78.17
7519,chartacea,-0.63,-77.46
11669,talamancana,9.62,-82.83
13858,longiflora,14.23,-85.32
9352,richardiana,5.1667,-54
9333,richardiana,5.0847,-53.0755
12624,vaginalis,10.28,-84.03
22503,mathiasiae,10.28,-84.03
23633,psittacorum,-18.5933,-39.7322
12938,sarapiquensis,10.32,-83.88
23725,hirsuta,-18.9186,-48.2772
23639,psittacorum,-20.95,-49.17
13103,umbrophila,10.32,-83.88
24062,farinosa,-26.978056,-50.004167
20306,librata,13.58,-85.62
8684,bihai,3.4167,-54.0167
21385,indica,-9.316235,161.216134
13641,tortuosa,13.58,-85.62
13015,vaginalis,10.19,-83.85
12909,mathiasiae,10.2,-83.86
10838,longiflora,8.35,-77.45
6700,lasiorachis,-4.9,-73.8
934M,robusta,16.719,-91.108
14163,librata,16.719,-91.108
7606,stricta,-0.4,-76.53
10070,trichocarpa,8.67,-83.2
14299,bourgaeana,17.68,-96.28
15033,schiedeana,20.404722,-97.50694
24004,psittacorum,-7.363777778,-34.802
7097,latispatha,-1.07,-80.88
5880,lingulata,-15.6,-63
24262,psittacorum,-10.685,-37.4253
23496,psittacorum,-7.09639,-35.2328
23677,psittacorum,-21.03,-49.92
13249,latispatha,11.53,-85.58
9811,hirsuta,7.5,-64.5
14428,aurantiaca,17.47,-92.04
14803,bihai,19.933332,-97.21667
14312,latispatha,17.066,-96.722
6123,metallica,-12.83,-69.33
9030,richardiana,4.0833,-52.45
9597,acuminata,6.07,-65.03
14129,collinsiana,16.38,-93.96
12237,platystachys,9.3,-78.23
8679,acuminata,3.4167,-54.0167
10220,wagneriana,8.4,-83.34
19998,irrasa,9.25,-80.07
5979,acuminata,-14.41,-61.14
5991,hirsuta,-14.41,-61.14
5953,marginata,-14.5,-66.62
23826,laneana,-19.3911,-40.0722
22208,longiflora,10.739167,-84.557222
24140,richardiana,-17.366667,-39.266667
5976,hirsuta,-14.41,-61.14
23866,hirsuta,-18.9186,-48.2772
20351,metallica,13.72,-84.81
20350,mathiasiae,13.72,-84.81
9018,spathocircinata,4.9167,-53
6407,rostrata,-10,-67.8
13546,tortuosa,13.33,-86.62
13956,metallica,14.2,-83.37
20349,metallica,13.72,-84.81
5874,subulata,-15.45,-67.16
22480,aurantiaca,16.73,-88.95
6553,stricta,-5.9,-78.67
6194,metallica,-11.2,-69.33
23649,bihai,-8.05389,-34.8811
24182,psittacorum,-11.0147,-37.2064
6753,stricta,-3.53,-78.45
6623,schumanniana,-4.92,-78.32
23717,bihai,-12.966667,-38.5
15000,latispatha,19.308056,-96.37055
12910,sarapiquensis,10.2,-83.86
7556,schumanniana,-0.87,-76.08
14544,schiedeana,18.65,-96.683334
23645,psittacorum,-8.05389,-34.8811
9091,hirsuta,4.25,-51.75
14042,humilis,15.73,-87.45
24060,psittacorum,-7.25972,-34.9075
11916,longa,9.46,-79.11
21587,wagneriana,11.67,-84.43
6567,rostrata,-5.9,-78.67
9028,spathocircinata,4.3333,-52.9
14385,wagneriana,17.546667,-92.95333
10187,vaginalis,8.4,-83.34
10074,stilesii,8.4,-83.34
13658,vaginalis,13.58,-85.65
14730,tortuosa,18.555555,-94.98944
24300,psittacorum,-10.030556,-37.409444
20300,librata,13.58,-85.65
24033,psittacorum,-20.086,-40.11
9596,hirsuta,6.07,-65.03
24125,pendula,-4.225,-38.9233
7242,vellerigera,-1.48,-77.45
6419,densiflora,-9.88,-55.09
24283,velloziana,-25.283333,-48.333333
15099,schiedeana,21,-98.183
23969,psittacorum,-7.26,-34.9075
8678,acuminata,3.4167,-54.0167
23565,psittacorum,-7.09639,-35.2328
18912,laufao,-13.70279,-172.595001
12129,vaginalis,9.3,-78.23
13881,longiflora,14.23,-85.32
10844,metallica,8.38,-77.4
7620,marginata,-0.4,-76.53
11305,mathiasiae,9.83,-83.44
11397,gracilis,9.83,-83.44
22244,hirsuta,14.783056,-61.111111
8405,longa,1.25,-78.67
14386,spissa,17.3,-93
13351,mathiasiae,11.67,-84.43
14284,adflexa,17.8,-96.117
7166,latispatha,-1.23,-79.63
13286,longiflora,11.24,-84.24
12222,mariae,9.3,-78.23
7569,aemygdiana,-0.4,-76.53
13662,tortuosa,13.58,-85.65
8683,hirsuta,3.5717,-54.0017
14805,adflexa,19.133,-97.067
9060,acuminata,4.25,-52.0167
9580,psittacorum,6.7,-67.1
12163,longa,9.33,-78.98
6642,velutina,-4.5,-78.5
11315,lankesteri,9.71,-83.79
9593,acuminata,6.07,-65.03
7621,schumanniana,-0.92,-76.33
13526,latispatha,13.6,-88.62
14142,aurantiaca,16.714,-91.122
9587,psittacorum,6.35,-65.55
10778,hirsuta,8.96,-79.62
23987,psittacorum,-12.833333,-39.466667
13721,latispatha,13.72,-84.81
12167,vaginalis,9.33,-78.98
9293,acuminata,5.2167,-59.45
22509,irrasa,10.28,-84.03
12663,sarapiquensis,10.28,-84.03
22501,latispatha,10.28,-84.03
10004,irrasa,8.57,-83.51
7766,spathocircinata,0.35,-79.73
14869,latispatha,19.275555,-96.39139
14980,latispatha,19.276,-96.391
12328,latispatha,10.17,-85.37
1713,schumanniana,-4.1,-77.9
23821,acuminata,-10.253611,-48.095833
23712,velloziana,-27.5661,-48.8053
23518,psittacorum,-7.09639,-35.2328
23575,psittacorum,-7.09639,-35.2328
10098,longiflora,8.4,-83.34
6323,metallica,-10.07,-71.1
8667,acuminata,3.9,-56.2
6878,velutina,-3.75,-73.25
6684,velutina,-4.04,-77.74
23578,psittacorum,3.4,-61.433333
12055,wagneriana,9.16,-79.84
10959,latispatha,9.85,-85.33
22520,latispatha,9.856111,-85.334722
10957,latispatha,9.85,-85.33
9076,acuminata,4.5833,-52.3333
9359,lourteigiae,5.3167,-53.0333
6402,hirsuta,-10,-67.8
7647,velutina,-0.92,-76.33
9079,acuminata,4.8717,-52.3383
23792,pendula,-14.7889,-39.0494
6035,laneana,-14.78,-39.04
10029,wagneriana,8.67,-83.2
12744,tortuosa,10.12,-84.27
10113,imbricata,8.67,-83.2
8514,richardiana,2.8712,-53.05
9892,pogonantha,8.67,-83.2
7594,marginata,-0.97,-76.93
10096,danielsiana,8.67,-83.2
14598,bourgaeana,18.58333,-95.43333
7608,aemygdiana,-0.33,-76.67
8515,hirsuta,2.8833,-53.0833
13285,mathiasiae,11.67,-84.43
9921,longiflora,8.7,-83.52
6045,richardiana,-14.78,-39.04
6048,psittacorum,-14.78,-39.04
14584,schiedeana,18.583,-95.283
14599,schiedeana,18.583334,-95.28333
