phylogeny,scientificname,decimallatitude,decimallongitude,Subclade
Centropogon_granulosus_tortilis_50,Centropogon tortilis E.Wimm.,8.675,-80.61027,Eucentropogonid
Centropogon_granulosus_tortilis_50,Centropogon tortilis E.Wimm.,8.675,-80.60833,Eucentropogonid
Centropogon_granulosus_tortilis_50,Centropogon tortilis E.Wimm.,8.675,-80.59444,Eucentropogonid
Centropogon_granulosus_tortilis_50,Centropogon tortilis E.Wimm.,8.67666,-80.61,Eucentropogonid
Centropogon_granulosus_tortilis_50,Centropogon tortilis E.Wimm.,8.67666,-80.61,Eucentropogonid
Centropogon_granulosus_tortilis_50,Centropogon tortilis E.Wimm.,8.67667,-80.61,Eucentropogonid
Centropogon_granulosus_tortilis_50,Centropogon tortilis E.Wimm.,8.67667,-80.61,Eucentropogonid
Centropogon_granulosus_tortilis_50,Centropogon tortilis E.Wimm.,8.68222,-79.92306,Eucentropogonid
Centropogon_granulosus_tortilis_50,Centropogon tortilis E.Wimm.,8.68333,-80.6,Eucentropogonid
Centropogon_granulosus_tortilis_50,Centropogon tortilis E.Wimm.,8.68333,-79.91667,Eucentropogonid
Centropogon_granulosus_tortilis_50,Centropogon tortilis E.Wimm.,8.68333,-79.91666,Eucentropogonid
Centropogon_granulosus_tortilis_50,Centropogon tortilis E.Wimm.,8.68333,-79.91666,Eucentropogonid
Centropogon_granulosus_tortilis_50,Centropogon tortilis E.Wimm.,8.68333,-79.91666,Eucentropogonid
Centropogon_granulosus_tortilis_50,Centropogon tortilis E.Wimm.,8.68333,-79.91666,Eucentropogonid
Centropogon_granulosus_tortilis_50,Centropogon tortilis E.Wimm.,8.68333,-79.9,Eucentropogonid
Centropogon_granulosus_tortilis_50,Centropogon tortilis E.Wimm.,8.68333,-79.9,Eucentropogonid
Centropogon_granulosus_tortilis_50,Centropogon tortilis E.Wimm.,8.68722,-79.92194,Eucentropogonid
Centropogon_granulosus_tortilis_50,Centropogon tortilis E.Wimm.,8.6875,-79.91638,Eucentropogonid
Centropogon_granulosus_tortilis_50,Centropogon tortilis E.Wimm.,8.68916,-79.91527,Eucentropogonid
Centropogon_granulosus_tortilis_50,Centropogon tortilis E.Wimm.,8.68916,-79.91527,Eucentropogonid
Centropogon_granulosus_tortilis_50,Centropogon tortilis E.Wimm.,8.695,-80.47666,Eucentropogonid
Centropogon_granulosus_tortilis_50,Centropogon tortilis E.Wimm.,8.7,-79.91667,Eucentropogonid
Centropogon_granulosus_tortilis_50,Centropogon tortilis E.Wimm.,8.7,-79.91666,Eucentropogonid
Centropogon_granulosus_tortilis_50,Centropogon tortilis E.Wimm.,8.7,-79.9,Eucentropogonid
Centropogon_granulosus_tortilis_50,Centropogon tortilis E.Wimm.,8.71111,-79.90361,Eucentropogonid
Centropogon_granulosus_tortilis_50,Centropogon tortilis E.Wimm.,8.71666,-79.9,Eucentropogonid
Centropogon_granulosus_tortilis_50,Centropogon tortilis E.Wimm.,8.73333,-82.28333,Eucentropogonid
Centropogon_granulosus_tortilis_50,Centropogon tortilis E.Wimm.,8.7825,-80.95722,Eucentropogonid
Centropogon_granulosus_tortilis_50,Centropogon tortilis E.Wimm.,8.78333,-82.56667,Eucentropogonid
Centropogon_granulosus_tortilis_50,Centropogon tortilis E.Wimm.,8.78333,-82.2,Eucentropogonid
Centropogon_granulosus_tortilis_50,Centropogon tortilis E.Wimm.,8.81666,-81.55,Eucentropogonid
Centropogon_granulosus_tortilis_50,Centropogon tortilis E.Wimm.,8.81667,-82.45,Eucentropogonid
Centropogon_granulosus_tortilis_50,Centropogon tortilis E.Wimm.,8.83333,-82.73333,Eucentropogonid
Centropogon_granulosus_tortilis_50,Centropogon tortilis E.Wimm.,8.85,-82.55,Eucentropogonid
Centropogon_granulosus_tortilis_50,Centropogon tortilis E.Wimm.,8.85,-82.45,Eucentropogonid
Centropogon_granulosus_tortilis_50,Centropogon tortilis E.Wimm.,9.28416,-79.30861,Eucentropogonid
Centropogon_granulosus_tortilis_50,Centropogon tortilis E.Wimm.,9.30083,-79.26583,Eucentropogonid
Centropogon_granulosus_tortilis_50,Centropogon tortilis E.Wimm.,9.35,-82.99,Eucentropogonid
Centropogon_granulosus_tortilis_50,Centropogon tortilis E.Wimm.,9.365,-82.68166,Eucentropogonid
Centropogon_granulosus_tortilis_50,Centropogon tortilis E.Wimm.,9.4,-82.96,Eucentropogonid
Centropogon_granulosus_tortilis_50,Centropogon tortilis E.Wimm.,9.675,-83.025,Eucentropogonid
Centropogon_granulosus_tortilis_50,Centropogon tortilis E.Wimm.,9.97,-83.45,Eucentropogonid
Centropogon_granulosus_tortilis_50,Centropogon tortilis E.Wimm.,9.97222,-83.45278,Eucentropogonid
Centropogon_granulosus_tortilis_50,Centropogon tortilis E.Wimm.,9.97222,-83.45277,Eucentropogonid
Centropogon_granulosus_tortilis_50,Centropogon tortilis E.Wimm.,9.99166,-83.37777,Eucentropogonid
Centropogon_granulosus_tortilis_50,Centropogon tortilis E.Wimm.,10.0114,-83.9519,Eucentropogonid
Centropogon_granulosus_tortilis_50,Centropogon tortilis E.Wimm.,11.13333,-84.2,Eucentropogonid
Centropogon_guttierezii_LL19,Centropogon gutierrezii (Planch. & Oerst.) E.Wimm.,8.50719,-80.10266,Colombianid
Centropogon_guttierezii_LL19,Centropogon gutierrezii (Planch. & Oerst.) E.Wimm.,8.50719,-80.10266,Colombianid
Centropogon_guttierezii_LL19,Centropogon gutierrezii (Planch. & Oerst.) E.Wimm.,9.09389,-82.87278,Colombianid
Centropogon_guttierezii_LL19,Centropogon gutierrezii (Planch. & Oerst.) E.Wimm.,9.56,-83.73,Colombianid
Centropogon_guttierezii_LL19,Centropogon gutierrezii (Planch. & Oerst.) E.Wimm.,9.61,-83.83,Colombianid
Centropogon_guttierezii_LL19,Centropogon gutierrezii (Planch. & Oerst.) E.Wimm.,9.61,-83.81,Colombianid
Centropogon_guttierezii_LL19,Centropogon gutierrezii (Planch. & Oerst.) E.Wimm.,9.61,-83.79,Colombianid
Centropogon_guttierezii_LL19,Centropogon gutierrezii (Planch. & Oerst.) E.Wimm.,9.92,-83.87,Colombianid
Centropogon_guttierezii_LL19,Centropogon gutierrezii (Planch. & Oerst.) E.Wimm.,9.92,-83.87,Colombianid
Centropogon_guttierezii_LL19,Centropogon gutierrezii (Planch. & Oerst.) E.Wimm.,9.94,-83.87,Colombianid
Centropogon_guttierezii_LL19,Centropogon gutierrezii (Planch. & Oerst.) E.Wimm.,9.94777,-83.8625,Colombianid
Centropogon_guttierezii_LL19,Centropogon gutierrezii (Planch. & Oerst.) E.Wimm.,9.95,-83.86,Colombianid
Centropogon_guttierezii_LL19,Centropogon gutierrezii (Planch. & Oerst.) E.Wimm.,9.95,-83.85,Colombianid
Centropogon_guttierezii_LL19,Centropogon gutierrezii (Planch. & Oerst.) E.Wimm.,9.95194,-83.86055,Colombianid
Centropogon_guttierezii_LL19,Centropogon gutierrezii (Planch. & Oerst.) E.Wimm.,9.96,-83.94,Colombianid
Centropogon_guttierezii_LL19,Centropogon gutierrezii (Planch. & Oerst.) E.Wimm.,9.96388,-83.83,Colombianid
Centropogon_guttierezii_LL19,Centropogon gutierrezii (Planch. & Oerst.) E.Wimm.,9.97,-83.85,Colombianid
Centropogon_guttierezii_LL19,Centropogon gutierrezii (Planch. & Oerst.) E.Wimm.,9.97,-83.85,Colombianid
Centropogon_guttierezii_LL19,Centropogon gutierrezii (Planch. & Oerst.) E.Wimm.,9.97,-83.84,Colombianid
Centropogon_guttierezii_LL19,Centropogon gutierrezii (Planch. & Oerst.) E.Wimm.,9.97,-83.84,Colombianid
Centropogon_guttierezii_LL19,Centropogon gutierrezii (Planch. & Oerst.) E.Wimm.,9.97,-83.83,Colombianid
Centropogon_guttierezii_LL19,Centropogon gutierrezii (Planch. & Oerst.) E.Wimm.,9.97333,-83.82916,Colombianid
Centropogon_guttierezii_LL19,Centropogon gutierrezii (Planch. & Oerst.) E.Wimm.,9.97583,-83.92222,Colombianid
Centropogon_guttierezii_LL19,Centropogon gutierrezii (Planch. & Oerst.) E.Wimm.,9.97639,-83.82611,Colombianid
Centropogon_guttierezii_LL19,Centropogon gutierrezii (Planch. & Oerst.) E.Wimm.,9.97722,-83.85444,Colombianid
Centropogon_guttierezii_LL19,Centropogon gutierrezii (Planch. & Oerst.) E.Wimm.,9.97805,-83.85888,Colombianid
Centropogon_guttierezii_LL19,Centropogon gutierrezii (Planch. & Oerst.) E.Wimm.,9.97917,-83.85,Colombianid
Centropogon_guttierezii_LL19,Centropogon gutierrezii (Planch. & Oerst.) E.Wimm.,9.98889,-83.78889,Colombianid
Centropogon_guttierezii_LL19,Centropogon gutierrezii (Planch. & Oerst.) E.Wimm.,9.99916,-83.775,Colombianid
Centropogon_guttierezii_LL19,Centropogon gutierrezii (Planch. & Oerst.) E.Wimm.,10,-83.84,Colombianid
Centropogon_guttierezii_LL19,Centropogon gutierrezii (Planch. & Oerst.) E.Wimm.,10,-83.84,Colombianid
Centropogon_guttierezii_LL19,Centropogon gutierrezii (Planch. & Oerst.) E.Wimm.,10.00833,-83.77111,Colombianid
Centropogon_guttierezii_LL19,Centropogon gutierrezii (Planch. & Oerst.) E.Wimm.,10.01,-83.75,Colombianid
Centropogon_guttierezii_LL19,Centropogon gutierrezii (Planch. & Oerst.) E.Wimm.,10.02,-83.76,Colombianid
Centropogon_guttierezii_LL19,Centropogon gutierrezii (Planch. & Oerst.) E.Wimm.,10.02083,-83.75833,Colombianid
Centropogon_guttierezii_LL19,Centropogon gutierrezii (Planch. & Oerst.) E.Wimm.,10.02361,-83.76389,Colombianid
Centropogon_guttierezii_LL19,Centropogon gutierrezii (Planch. & Oerst.) E.Wimm.,10.1,-84.12,Colombianid
Centropogon_guttierezii_LL19,Centropogon gutierrezii (Planch. & Oerst.) E.Wimm.,10.1,-84.12,Colombianid
Centropogon_guttierezii_LL19,Centropogon gutierrezii (Planch. & Oerst.) E.Wimm.,10.10972,-84.12111,Colombianid
Centropogon_guttierezii_LL19,Centropogon gutierrezii (Planch. & Oerst.) E.Wimm.,10.11627,-84.12238,Colombianid
Centropogon_guttierezii_LL19,Centropogon gutierrezii (Planch. & Oerst.) E.Wimm.,10.12,-84.12,Colombianid
Centropogon_guttierezii_LL19,Centropogon gutierrezii (Planch. & Oerst.) E.Wimm.,10.12,-84.11,Colombianid
Centropogon_guttierezii_LL19,Centropogon gutierrezii (Planch. & Oerst.) E.Wimm.,10.12,-84.1,Colombianid
Centropogon_guttierezii_LL19,Centropogon gutierrezii (Planch. & Oerst.) E.Wimm.,10.12,-84.1,Colombianid
Centropogon_guttierezii_LL19,Centropogon gutierrezii (Planch. & Oerst.) E.Wimm.,10.12222,-84.1,Colombianid
Centropogon_guttierezii_LL19,Centropogon gutierrezii (Planch. & Oerst.) E.Wimm.,10.12777,-84.10722,Colombianid
Centropogon_guttierezii_LL19,Centropogon gutierrezii (Planch. & Oerst.) E.Wimm.,10.12916,-84.12083,Colombianid
Centropogon_guttierezii_LL19,Centropogon gutierrezii (Planch. & Oerst.) E.Wimm.,10.12917,-84.12083,Colombianid
Centropogon_guttierezii_LL19,Centropogon gutierrezii (Planch. & Oerst.) E.Wimm.,10.13,-84.11,Colombianid
Centropogon_guttierezii_LL19,Centropogon gutierrezii (Planch. & Oerst.) E.Wimm.,10.13,-84.11,Colombianid
Centropogon_guttierezii_LL19,Centropogon gutierrezii (Planch. & Oerst.) E.Wimm.,10.13,-84.11,Colombianid
Centropogon_guttierezii_LL19,Centropogon gutierrezii (Planch. & Oerst.) E.Wimm.,10.13,-84.11,Colombianid
Centropogon_guttierezii_LL19,Centropogon gutierrezii (Planch. & Oerst.) E.Wimm.,10.13,-84.1,Colombianid
Centropogon_guttierezii_LL19,Centropogon gutierrezii (Planch. & Oerst.) E.Wimm.,10.13,-84.09,Colombianid
Centropogon_guttierezii_LL19,Centropogon gutierrezii (Planch. & Oerst.) E.Wimm.,10.13,-84.09,Colombianid
Centropogon_guttierezii_LL19,Centropogon gutierrezii (Planch. & Oerst.) E.Wimm.,10.13086,-84.12493,Colombianid
Centropogon_guttierezii_LL19,Centropogon gutierrezii (Planch. & Oerst.) E.Wimm.,10.13306,-84.12167,Colombianid
Centropogon_guttierezii_LL19,Centropogon gutierrezii (Planch. & Oerst.) E.Wimm.,10.13328,-84.10597,Colombianid
Centropogon_guttierezii_LL19,Centropogon gutierrezii (Planch. & Oerst.) E.Wimm.,10.13333,-84.11944,Colombianid
Centropogon_guttierezii_LL19,Centropogon gutierrezii (Planch. & Oerst.) E.Wimm.,10.13333,-84.11944,Colombianid
Centropogon_guttierezii_LL19,Centropogon gutierrezii (Planch. & Oerst.) E.Wimm.,10.13333,-84.11667,Colombianid
Centropogon_guttierezii_LL19,Centropogon gutierrezii (Planch. & Oerst.) E.Wimm.,10.13361,-84.09222,Colombianid
Centropogon_guttierezii_LL19,Centropogon gutierrezii (Planch. & Oerst.) E.Wimm.,10.13472,-84.10556,Colombianid
Centropogon_guttierezii_LL19,Centropogon gutierrezii (Planch. & Oerst.) E.Wimm.,10.13483,-84.12078,Colombianid
Centropogon_guttierezii_LL19,Centropogon gutierrezii (Planch. & Oerst.) E.Wimm.,10.135,-84.10639,Colombianid
Centropogon_guttierezii_LL19,Centropogon gutierrezii (Planch. & Oerst.) E.Wimm.,10.13548,-84.10887,Colombianid
Centropogon_guttierezii_LL19,Centropogon gutierrezii (Planch. & Oerst.) E.Wimm.,10.13611,-84.10694,Colombianid
Centropogon_guttierezii_LL19,Centropogon gutierrezii (Planch. & Oerst.) E.Wimm.,10.15416,-83.9375,Colombianid
Centropogon_guttierezii_LL19,Centropogon gutierrezii (Planch. & Oerst.) E.Wimm.,10.16,-84.22,Colombianid
Centropogon_guttierezii_LL19,Centropogon gutierrezii (Planch. & Oerst.) E.Wimm.,10.17083,-84.23388,Colombianid
Centropogon_guttierezii_LL19,Centropogon gutierrezii (Planch. & Oerst.) E.Wimm.,10.17139,-84.233,Colombianid
Centropogon_guttierezii_LL19,Centropogon gutierrezii (Planch. & Oerst.) E.Wimm.,10.17139,-84.233,Colombianid
Centropogon_guttierezii_LL19,Centropogon gutierrezii (Planch. & Oerst.) E.Wimm.,10.17392,-84.23678,Colombianid
Centropogon_guttierezii_LL19,Centropogon gutierrezii (Planch. & Oerst.) E.Wimm.,10.17442,-84.23751,Colombianid
Centropogon_guttierezii_LL19,Centropogon gutierrezii (Planch. & Oerst.) E.Wimm.,10.17442,-84.23751,Colombianid
Centropogon_guttierezii_LL19,Centropogon gutierrezii (Planch. & Oerst.) E.Wimm.,10.18721,-84.23836,Colombianid
Centropogon_guttierezii_LL19,Centropogon gutierrezii (Planch. & Oerst.) E.Wimm.,10.19,-84.23,Colombianid
Centropogon_guttierezii_LL19,Centropogon gutierrezii (Planch. & Oerst.) E.Wimm.,10.19,-84.22,Colombianid
Centropogon_guttierezii_LL19,Centropogon gutierrezii (Planch. & Oerst.) E.Wimm.,10.19,-84.22,Colombianid
Centropogon_guttierezii_LL19,Centropogon gutierrezii (Planch. & Oerst.) E.Wimm.,10.2,-84.23,Colombianid
Centropogon_guttierezii_LL19,Centropogon gutierrezii (Planch. & Oerst.) E.Wimm.,10.23333,-84.25,Colombianid
Centropogon_guttierezii_LL19,Centropogon gutierrezii (Planch. & Oerst.) E.Wimm.,10.24,-84.24,Colombianid
Centropogon_guttierezii_LL19,Centropogon gutierrezii (Planch. & Oerst.) E.Wimm.,10.5,-84,Colombianid
Centropogon_hirtus_LL247,Centropogon hirtus (G.Don) C.Presl,-13.08333,-71.16666,Colombianid
Centropogon_hirtus_LL247,Centropogon hirtus (G.Don) C.Presl,-9.76666,-76.08333,Colombianid
Centropogon_hirtus_LL247,Centropogon hirtus (G.Don) C.Presl,-9.76666,-76.08333,Colombianid
Centropogon_hirtus_LL247,Centropogon hirtus (G.Don) C.Presl,-9.7,-76.08333,Colombianid
Centropogon_hirtus_LL247,Centropogon hirtus (G.Don) C.Presl,-9.7,-76.08333,Colombianid
Centropogon_hirtus_LL247,Centropogon hirtus (G.Don) C.Presl,-9.5,-75.8333,Colombianid
Centropogon_hirtus_LL247,Centropogon hirtus (G.Don) C.Presl,-6.30814,-78.08681,Colombianid
Centropogon_hirtus_LL247,Centropogon hirtus (G.Don) C.Presl,2.63333,-76.9,Colombianid
Centropogon_incanus_LL49,Centropogon incanus (Britton) Zahlbr.,-16.51666,-67.51666,Peruvianid
Centropogon_incanus_LL49,Centropogon incanus (Britton) Zahlbr.,-16.38333,-67.73333,Peruvianid
Centropogon_incanus_LL49,Centropogon incanus (Britton) Zahlbr.,-16.3775,-67.72917,Peruvianid
Centropogon_incanus_LL49,Centropogon incanus (Britton) Zahlbr.,-16.36666,-67.53333,Peruvianid
Centropogon_incanus_LL49,Centropogon incanus (Britton) Zahlbr.,-16.31666,-67.9,Peruvianid
Centropogon_incanus_LL49,Centropogon incanus (Britton) Zahlbr.,-16.3,-67.8,Peruvianid
Centropogon_incanus_LL49,Centropogon incanus (Britton) Zahlbr.,-16.3,-67.8,Peruvianid
Centropogon_incanus_LL49,Centropogon incanus (Britton) Zahlbr.,-16.26667,-67.78333,Peruvianid
Centropogon_incanus_LL49,Centropogon incanus (Britton) Zahlbr.,-16.26666,-67.78333,Peruvianid
Centropogon_incanus_LL49,Centropogon incanus (Britton) Zahlbr.,-16.25,-67.73333,Peruvianid
Centropogon_incanus_LL49,Centropogon incanus (Britton) Zahlbr.,-16.23333,-67.78333,Peruvianid
Centropogon_incanus_LL49,Centropogon incanus (Britton) Zahlbr.,-16.23333,-67.78333,Peruvianid
Centropogon_incanus_LL49,Centropogon incanus (Britton) Zahlbr.,-16.13333,-68.1,Peruvianid
Centropogon_incanus_LL49,Centropogon incanus (Britton) Zahlbr.,-16.11666,-68.06666,Peruvianid
Centropogon_incanus_LL49,Centropogon incanus (Britton) Zahlbr.,-16.11666,-67.11666,Peruvianid
Centropogon_incanus_LL49,Centropogon incanus (Britton) Zahlbr.,-16.11666,-67.11666,Peruvianid
Centropogon_incanus_LL49,Centropogon incanus (Britton) Zahlbr.,-16.08333,-68.05,Peruvianid
Centropogon_incanus_LL49,Centropogon incanus (Britton) Zahlbr.,-15.58333,-67.56667,Peruvianid
Centropogon_incanus_LL49,Centropogon incanus (Britton) Zahlbr.,-15.58333,-67.56666,Peruvianid
Centropogon_incanus_LL49,Centropogon incanus (Britton) Zahlbr.,-15.5,-68,Peruvianid
Centropogon_incanus_LL49,Centropogon incanus (Britton) Zahlbr.,-14.89442,-68.7925,Peruvianid
Centropogon_incanus_LL49,Centropogon incanus (Britton) Zahlbr.,-14.89219,-68.78664,Peruvianid
Centropogon_incanus_LL49,Centropogon incanus (Britton) Zahlbr.,-14.88497,-68.77825,Peruvianid
Centropogon_incanus_LL49,Centropogon incanus (Britton) Zahlbr.,-14.88319,-68.7815,Peruvianid
Centropogon_incanus_LL49,Centropogon incanus (Britton) Zahlbr.,-14.62889,-68.67194,Peruvianid
Centropogon_isabellinus_LL192,Centropogon isabellinus E.Wimm.,-14,-74,Peruvianid
Centropogon_isabellinus_LL192,Centropogon isabellinus E.Wimm.,-13.23388,-72.49833,Peruvianid
Centropogon_isabellinus_LL192,Centropogon isabellinus E.Wimm.,-13.15833,-72.53138,Peruvianid
Centropogon_isabellinus_LL192,Centropogon isabellinus E.Wimm.,-13.15,-72.51667,Peruvianid
Centropogon_isabellinus_LL192,Centropogon isabellinus E.Wimm.,-13.12416,-72.98194,Peruvianid
Centropogon_isabellinus_LL192,Centropogon isabellinus E.Wimm.,-13.11666,-72.33333,Peruvianid
Centropogon_isabellinus_LL192,Centropogon isabellinus E.Wimm.,-13.08333,-72.2,Peruvianid
Centropogon_isabellinus_LL192,Centropogon isabellinus E.Wimm.,-13.0825,-72.2825,Peruvianid
Centropogon_isabellinus_LL192,Centropogon isabellinus E.Wimm.,-13.0825,-72.2825,Peruvianid
Centropogon_isabellinus_LL192,Centropogon isabellinus E.Wimm.,-12.55,-72,Peruvianid
Centropogon_isabellinus_LL192,Centropogon isabellinus E.Wimm.,-12.5,-72.5,Peruvianid
Centropogon_isabellinus_LL192,Centropogon isabellinus E.Wimm.,-11.5,-74.83333,Peruvianid
Centropogon_leucocarpus_LL127,Centropogon leucocarpus McVaugh,8.76667,-82.41667,Colombianid
Centropogon_leucocarpus_LL127,Centropogon leucocarpus McVaugh,8.81666,-82.4,Colombianid
Centropogon_leucocarpus_LL127,Centropogon leucocarpus McVaugh,8.81666,-82.38333,Colombianid
Centropogon_leucocarpus_LL127,Centropogon leucocarpus McVaugh,8.81667,-82.48333,Colombianid
Centropogon_leucocarpus_LL127,Centropogon leucocarpus McVaugh,8.82166,-82.39333,Colombianid
Centropogon_leucocarpus_LL127,Centropogon leucocarpus McVaugh,8.82333,-82.39722,Colombianid
Centropogon_leucocarpus_LL127,Centropogon leucocarpus McVaugh,8.825,-82.39653,Colombianid
Centropogon_leucocarpus_LL127,Centropogon leucocarpus McVaugh,8.83833,-82.46166,Colombianid
Centropogon_leucocarpus_LL127,Centropogon leucocarpus McVaugh,8.85,-82.46666,Colombianid
Centropogon_llanganatensis_LL67,Centropogon llanganatensis Jeppesen,-0.98333,-78.2,Brevilimbatid
Centropogon_llanganatensis_LL67,Centropogon llanganatensis Jeppesen,-0.98333,-78.2,Brevilimbatid
Centropogon_llanganatensis_LL67,Centropogon llanganatensis Jeppesen,-0.68333,-77.91666,Brevilimbatid
Centropogon_llanganatensis_LL67,Centropogon llanganatensis Jeppesen,0.33333,-78.5,Brevilimbatid
Centropogon_llanganatensis_LL67,Centropogon llanganatensis Jeppesen,0.3667,-78.4167,Brevilimbatid
Centropogon_llanganatensis_LL67,Centropogon llanganatensis Jeppesen,0.55,-78.41666,Brevilimbatid
Centropogon_llanganatensis_LL67,Centropogon llanganatensis Jeppesen,0.75,-78.0833,Brevilimbatid
Centropogon_llanganatensis_LL67,Centropogon llanganatensis Jeppesen,0.83333,-78.13333,Brevilimbatid
Centropogon_llanganatensis_LL67,Centropogon llanganatensis Jeppesen,0.86666,-78.18333,Brevilimbatid
Centropogon_luteus_52,Centropogon luteus E.Wimm.,-9.7,-76.08333,Brevilimbatid
Centropogon_luteus_52,Centropogon luteus E.Wimm.,-9.66666,-76.06666,Brevilimbatid
Centropogon_luteus_52,Centropogon luteus E.Wimm.,-7.45,-77.35,Brevilimbatid
Centropogon_luteus_52,Centropogon luteus E.Wimm.,-2.20305,-78.36638,Brevilimbatid
Centropogon_luteus_52,Centropogon luteus E.Wimm.,-0.66666,-77.88333,Brevilimbatid
Centropogon_luteus_52,Centropogon luteus E.Wimm.,-0.66666,-77.88333,Brevilimbatid
